,placeId,placeName,linkPlaceId,pinCode,mandalName,latitude,longitude,stateCode,district
0,229376,VUTAGEDDA-VPLM JN,229376,531021,PARAVADA,17.61426,83.07224,AP,ANAKAPALLI
1,1668645651080,YSR TRUST,1668645651080,522503,MANGALAGIRI,16.45875,80.540654,AP,GUNTUR
2,229383,PEDDIPALEM,229383,531113,MAKAVARAPALEM,17.651490,82.731860,AP,ANAKAPALLI
3,1666704412369,SAGIPADU X ROAD,1666704412369,534186,UNDI,16.69938,81.46355,AP,WEST GODAVARI
4,1643092610699,VENGANNAPALEM-UDG,1643092610699,524222,DUTTALUR,14.947584,79.470890,AP,SPS NELLORE
5,16391,YERRAGUNTLA,16391,516247,YERRAGUNTLA,14.637596,78.540709,AP,YSR KADAPA
6,229391,POLAVARAM,229391,532201,TEKKALI,18.3017,84.00661,AP,SRIKAKULAM
7,229389,NANDIGAM,229389,532203,NANDIGAM,18.5140333,83.4903200,AP,SRIKAKULAM
8,16401,YERRAVALLI X RD,16401,509125,MAHABOOB NAGAR,16.147181,77.906723,TS,MAHABOOB NAGAR
9,229399,GADARADA,229399,533289,KORUKONDA,17.156606,81.890372,AP,EAST GODAVARI
10,21,AKAVEEDU,21,534235,AKAVEEDU,16.58130689,81.382218,AP,WEST GODAVARI
11,229398,VEMULAKONDA,229398,533288,RAMPACHODAVARAM,17.428625,81.687586,AP,ASR
12,229403,BODULURU,229403,533295,MAREDUMILLI,17.6613180,81.7175340,AP,ASR
13,229402,KATAVARAM,229402,533293,SEETHANAGARAM,17.1140630,81.7363010,AP,EAST GODAVARI
14,229400,BOLLEDDUPALEM,229400,533290,KORUKONDA,17.223195,81.782320,AP,EAST GODAVARI
15,229406,PANDIRIMAMIDIKOTA,229406,533295,MAREDUMILLI,17.638272,81.802431,AP,ASR
16,229404,DEVARAPALLE,229404,533295,MAREDUMILLI,17.521997,81.723899,AP,ASR
17,16421,YELAMANCHILI BY PASS,16421,531055,YELAMANCHILI,17.564800,82.861300,AP,WEST GODAVARI
18,229414,GUTTULAPUTTU,229414,531024,PADERU,18.11885,82.65793,AP,ASR
19,229419,GUMMADIKONDA JN,229419,531115,NATHAVARAM,17.55825,82.45096,AP,ANAKAPALLI
20,41,ABBAIPALEM,41,,,,,TS,
21,229431,GOLUGONDA,229431,531084,GOLUGONDA,17.678599,82.472842,AP,ANAKAPALLI
22,229429,ZILLEDIPUDI,229429,531115,NATHAVARAM,17.54702,82.56707,AP,ANAKAPALLI
23,1676222056239,INNER RING ROAD,1676222056239,521212,VIJAYAWADA RURAL,16.548593,80.655237,AP,NTR
24,16441,ZAHIRABAD BUS STAND,16441,,,,,TS,HO
25,1668653089478,BANGLAVOORU ,1668653089478,517424,VENKATAGIRIKOTA,12.972797,78.515088,AP,CHITTOOR
26,229432,KMSTONE,229432,531116,GOLUGONDA,15.8561560,78.2868170,AP,ANAKAPALLI
27,1646045511348,KOMMADI,1646045511348,530048,VISAKHAPATNAM URBAN,17.823998,83.356563,AP,VISAKHAPATNAM
28,1668748232862,MURIKIMALLA,1668748232862,523368,PULLALACHERUVU,16.1914610,79.2878110,AP,PRAKASAM
29,229443,SODA,229443,532214,PATHAPATNAM,18.7370870,84.0221820,AP,SRIKAKULAM
30,16451,JEELAKARRA GUDEM,16451,534449,KAMAVARAPUKOTA,17.012929,81.127608,AP,ELURU
31,1696598033629,RAMPALLI X ROAD,1696598033629,518390,TUGGALI,15.326572,77.635092,AP,KURNOOL
32,1602138441688,PEDDY REDDY PALLI-UDGR,1602138441688,524236,UDAYAGIRI,15.070309,79.288563,AP,SPS NELLORE
33,1666706345663,NANDAMURU,1666706345663,521311,UNGUTUR,16.2868560,81.1991520,AP,KRISHNA
34,229455,VEERAVALLIPALEM,229455,533211,AINAVILLI,16.6887730,82.0013970,AP,KONASEEMA
35,229454,MOGALLAMURU,229454,533210,ALLAVARAM,16.4726,81.9835,AP,KONASEEMA
36,1388062650359,KANIPAKAM PACKAGE,1388062650359,,,,,AP,HO
37,229452,KOTHATHUNGAPADU,229452,533124,RAJANAGARAM,16.979052,81.898904,AP,EAST GODAVARI
38,81,ACHAMPET,81,509375,ACHAMPETA,16.399,78.637,TS,MAHABOOB NAGAR
39,229457,GANDI,229457,533212,KATRENIKONA,16.59316,82.2637383,AP,KONASEEMA
40,229462,SAVARRAPALEM,229462,533213,UPPALAGUPTAM,16.5632,82.0506,AP,KONASEEMA
41,229461,BANDARUPETA,229461,533213,UPPALAGUPTAM,16.487065,82.071625,AP,KONASEEMA
42,16471,BAILDILLA,16471,,,,,CG,DANTEWADA
43,1678705728371,NAGULAVARAM_1,1678705728371,522649,VINUKONDA,16.510728,79.304316,AP,PALNADU
44,1668795714082,GULAVAI X ROAD,1668795714082,534444,VELERPADU,17.498252,81.235002,AP,ELURU
45,229474,BUTCHAYYAPETA,229474,531026,BUTCHAYYAPETA,17.789560,82.879170,AP,ANAKAPALLI
46,16481,JAGADALPUR,16481,494001,JAGADALPUR,19.076164,82.015960,CG,BASTAR
47,229491,BRAHMANATARLA,229491,532220,PALASA,18.747536,84.386459,AP,SRIKAKULAM
48,16501,SUKMA,16501,494111,SUKMA,18.392586,81.658882,CG,SUKMA
49,229499,MALLAVARAM,229499,533285,GOKAVARAM,17.299285,81.981946,AP,EAST GODAVARI
50,121,ADDA ROAD,121,531083,S RAYAVARAM,17.431025,82.744844,AP,ANAKAPALLI
51,16511,GOA,16511,,,,,GA,HO
52,229500,NELLIPUDI,229500,533285,GANGAVARAM,17.316615,81.919940,AP,ASR
53,229507,PEDA MADINA,229507,531026,BUTCHAYYAPETA,17.764628,82.864656,AP,ANAKAPALLI
54,229505,GOMPA JN,229505,531025,BUTCHAYYAPETA,17.739874,82.803691,AP,ANAKAPALLI
55,229504,NAGAMPALLI,229504,533286,SEETHANAGARAM,17.218157,81.747812,AP,EAST GODAVARI
56,229510,KINTHALI,229510,531025,MADUGULA,17.855701,82.747220,AP,ANAKAPALLI
57,229508,TURAKALAPUDI,229508,531026,BUTCHAYYAPETA,17.731672,82.830770,AP,ANAKAPALLI
58,1388063682241,BELUM CAVES PACKAGE,1388063682241,518122,KOLIMIGUNDLA,15.105474,78.115194,AP,NANDYAL
59,1670829130785,M V PURAM,1670829130785,507209,KALLUR,17.153405,80.595638,TS,KHAMMAM
60,16521,GOA -PANAJI,16521,,,,,GA,HO
61,1590823282063,VISWABHARATHI HOSPITAL-KRNL,7921,518467,KODUMUR,15.744700,77.882281,AP,KURNOOL
62,1673509135845,DODDERI,1673509135845,577522,CHELLAKERA,14.2953910,76.7037540,KA,CHITRADURGA
63,229512,MADUGULA,229512,531027,MADUGULA,17.915535,82.812274,AP,ANAKAPALLI
64,1593083701966,RACHAPALLI JUNCTION,1593083701966,515331,HINDUPUR,13.890287,77.590475,AP,SRI SATHYA SAI
65,1691130691131,KASTURIRAJUGARIPALLI,1691130691131,516269,LAKKIREDDIPALLE,14.13814,78.66877,AP,ANNAMAYYA
66,141,ADDANKI,141,523201,ADDANKI,15.809102,79.975087,AP,BAPATLA
67,1677230539698,REMIDICHERLA,1677230539698,507201,YERRUPALEM,16.2840910,79.6479890,AP,KHAMMAM
68,1493204789284,KARLAPALEM,1493204789284,522111,KARLAPALEM,15.94085,80.53797,AP,BAPATLA
69,229527,VEERABHADRAPURAM,229527,532220,PALASA,18.742656,84.359724,AP,SRIKAKULAM
70,229526,SEETHAPURAM,229526,532222,VAJRAPUKOTHURU,18.70441,84.40247,AP,SRIKAKULAM
71,151,ADDATEEGALA,151,533428,ADDATEEGALA,17.477552,82.023808,AP,ASR
72,1674130032895,POTHANGI,1674130032895,532229,SOMPETA,18.2914550,82.7836320,AP,SRIKAKULAM
73,1676270340195,SOWBHAGYA NAGAR COLONY,1676270340195,521165,VUYYURU,16.35613,80.85108,AP,KRISHNA
74,229529,GOPPILI,229529,532221,MELIAPUTTI,18.824197,84.353626,AP,SRIKAKULAM
75,229535,TARLAKOTA,229535,532221,PALASA,18.797815,84.405810,AP,SRIKAKULAM
76,1668880453663,MALLIPALLI,1668880453663,515761,KALYANDURG,14.5313739,77.1820882,AP,ANANTAPURAMU
77,229533,RENTIKOTA,229533,532221,PALASA,18.813936,84.365757,AP,SRIKAKULAM
78,229538,BUDAMBOCOLONY,229538,532242,MANDASA,18.87914,84.41681,AP,SRIKAKULAM
79,161,ADILABAD,161,,,,,TS,
80,229536,BODDAPADU,229536,532221,PALASA,18.795061,84.453617,AP,SRIKAKULAM
81,229546,METTURU,229546,532455,KOTHURU,18.736401,83.905172,AP,SRIKAKULAM
82,171,ADONI,171,518301,ADONI,15.619032,77.285817,AP,KURNOOL
83,1668940535218,MULIKIPALLI,1668940535218,533248,RAZOLE,16.447589,81.887028,AP,KONASEEMA
84,229552,TURUVOLU,229552,531036,CHEEDIKADA,17.923960,82.924090,AP,ANAKAPALLI
85,181,AFZALGUNJ,5231,500012,NAMPALLY,17.373626,78.477678,TS,HYDERABAD
86,1452667713572,EDUMUDI,1452667713572,523186,NAGULUPPALAPADU,15.7299,80.1708,AP,PRAKASAM
87,229578,LAXMIPURAM,229578,532243,MANDASA,18.828628,84.550967,AP,SRIKAKULAM
88,201,AHOBHILAM,201,518543,ALLAGADDA,15.13519129,78.67577813,AP,NANDYAL
89,229580,RATTI,229580,532243,MANDASA,18.819970,84.554338,AP,SRIKAKULAM
90,229587,KORANJIBADRA,229587,532242,SOMPETA,18.943768,84.49236,AP,SRIKAKULAM
91,229586,GOWDUGURANTI,229586,532264,MANDASA,18.95584,84.43461,AP,SRIKAKULAM
92,1593765237357,EDURU,1593765237357,534131,ATTILI,16.895160,81.365080,AP,WEST GODAVARI
93,229591,UPPALAPADU-ASGM,229591,524301,ANANTHASAGARAM,14.527502,79.358463,AP,SPS NELLORE
94,229595,AMANICHIRUVELLA,229595,524403,ANANTHASAGARAM,14.626417,79.428912,AP,SPS NELLORE
95,229594,SANJEEVANAGAR,229594,524302,ANANTHASAGARAM,14.59955,79.395024,AP,SPS NELLORE
96,229592,GOGULAPALLI,229592,524302,ANANTHASAGARAM,14.621103,79.299156,AP,SPS NELLORE
97,229599,AKKAGARIPETA,229599,517642,PELLAKURU,13.806687,79.777422,AP,TIRUPATHI
98,229600,GEMMELI,229600,531029,G MADUGULA,17.93276,82.52183,AP,ASR
99,229606,KOKKIRAPALLI,229606,531055,G MADUGULA,17.992240,82.474460,AP,ASR
100,1396584000332,GOLLAPALEM-KKD,1396584000332,533468,KAJULURU,16.854200,82.168634,AP,KAKINADA
101,1669022570507,PALUDEVARLAPADU,1669022570507,522408,MUPPALLA,16.3277706,80.1255649,AP,PALNADU
102,229623,GADE PALLE,229623,531040,PEDABAYALU,18.2232,82.54141,AP,ASR
103,229622,DUDUMA,229622,531040,MUNCHINGIPUTTU,18.5216240,82.4501740,AP,ASR
104,229621,DOLLIPUTTU,229621,531040,MUNCHINGIPUTTU,18.40847,82.51835,AP,ASR
105,229624,GADUGU PALLE,229624,531040,PEDABAYALU,18.21048,82.54094,AP,ASR
106,1668606607821,K.M.STONE-LAXMAPURAM,1668606607821,518401,NANDIKOTKUR,,,AP,NANDYAL
107,1542467314257,SAPTA SRINIVASA KSHETRALA DARSINI,1542467314257,,,,,AP,HO
108,229632,REKHADEVIPURAM,229632,532291,KANCHILI,19.033234,84.566118,AP,SRIKAKULAM
109,1679053025246,THUNUGUNTA_1,1679053025246,523116,LINGASAMUDRAM,15.08253,79.786664,AP,SPS NELLORE
110,229639,RATTAKANNA,229639,532312,ICHAPURAM,19.1121450,84.6677530,AP,SRIKAKULAM
111,261,ALAKAPURI,261,,,,,TS,
112,229636,CHEEKATIBALARAMPURAM,229636,532312,ICHAPURAM,19.074799,84.660162,AP,SRIKAKULAM
113,229643,KAVITY X ROAD,229643,761006,KAVITI,19.059627,84.646525,AP,SRIKAKULAM
114,229642,KAVITIGATE,229642,532220,NANDIGAM,18.72254,84.38704,AP,SRIKAKULAM
115,229647,KARIKADU,229647,524123,DORAVARISATRAM,13.82316582,80.08199307,AP,TIRUPATHI
116,271,ALAMPUR,271,509152,ALAMPUR,15.879089,78.131976,TS,JOGULAMBA GADWAL
117,229651,KOLANUKUDURU,229651,524308,MANUBOLU,14.201760,79.951770,AP,SPS NELLORE
118,229649,ILLUPURU,229649,524121,SULLURPETA,13.717667,79.976107,AP,TIRUPATHI
119,1669101412005,K M STONE,1669101412005,517418,THAMBALLAPALLE,15.6100720,79.0539740,AP,ANNAMAYYA
120,229654,PERITIPADU,229654,524308,SULLURPETA,13.701493,79.958097,AP,TIRUPATHI
121,229653,KURICHERLAPADU,229653,524308,VENKATACHALAM,14.298267,79.8382910,AP,SPS NELLORE
122,229652,KOMARIKA,229652,524314,INDUKURPET,14.50931,80.125839,AP,SPS NELLORE
123,281,ALAMPUR X RD,281,,,15.91682,78.01924,TS,
124,291,ALAMURU,291,533233,ALAMURU,16.787170,81.883140,AP,KONASEEMA
125,1676274616687,MILE STONE MADDURU,1676274616687,521151,KANKIPADU,,,AP,KRISHNA
126,301,ALAPADU,301,534001,KAIKALUR,16.5788603,81.3219214,AP,ELURU
127,1695367199590,CHINNAVENTHULA,1695367199590,516432,MYLAVARAM,15.0114,78.26201,AP,YSR KADAPA
128,229685,MOFASBANDAR,229685,532401,SRIKAKULAM,18.2296,83.9354,AP,SRIKAKULAM
129,311,ALIPIRI-GARUDA CIRCLE,14911,517507,TIRUPATI URBAN,13.647051,79.406058,AP,TIRUPATHI
130,1640685666362,PRAKASHRAOPALEM,1640685666362,534112,NALLAJERLA,16.915960,81.432300,AP,EAST GODAVARI
131,1593432244157,PASALAPUDI,1593432244157,533261,RAYAVARAM,16.843047072978216,82.00592312961817,AP,KONASEEMA
132,1668614177178,SRIRANGARAJUPALLI,1668614177178,515261,PARIGI,13.859801,77.439118,AP,SRI SATHYA SAI
133,1492845876460,RANGAMPETA,12461,533437,RANGAMPETA,17.07347,82.155045,AP,EAST GODAVARI
134,1667539009965,NALLAPADU,1667539009965,522005,GUNTUR,16.3003340,80.3864040,AP,GUNTUR
135,229694,GARAPETA,229694,532405,PONDURU,18.318540,83.708800,AP,SRIKAKULAM
136,229693,BURAVALLI,229693,532404,GARA,18.372957,84.23375,AP,SRIKAKULAM
137,1593430310804,YERRAKONERU,1593430310804,533401,TUNI,17.3221970,82.4794640,AP,KAKINADA
138,1674542965324,THIMMAMPALLI,1674542965324,561207,BAGEPALLI,13.8551988,77.9172582,KA,CHIKBALLAPUR
139,321,ALLAGADDA,321,518543,ALLAGADDA,15.131888,78.504351,AP,NANDYAL
140,229696,THONANGI,229696,532406,GARA,18.308990,84.091430,AP,SRIKAKULAM
141,1723561528471,N GUNDLAPALLI,1723561528471,515741,BELUGUPPA,14.704312,77.054040,AP,ANANTAPURAMU
142,1593996091813,SOMAYAJULAPALLI,1593996091813,518010,ORVAKAL,15.5807391,78.1762397,AP,KURNOOL
143,229702,NEW BRIDGE,229702,524310,CHILLAKUR,14.241810,80.108090,AP,TIRUPATHI
144,229701,NERINIMITTAKANDRIGA,229701,524121,TADA,13.649380,79.960321,AP,TIRUPATHI
145,229704,PEDURU,229704,524311,THOTAPALLIGUDUR,14.430800,80.076343,AP,SPS NELLORE
146,229711,RAMUDU PALEM,229711,524313,INDUKURPET,14.546686,80.16622,AP,SPS NELLORE
147,229723,CHINA NANDIPALLI,229723,531030,DEVARAPALLE,17.946530,82.981640,AP,ANAKAPALLI
148,229722,ATCHAYYAPALM,229722,531030,DEVARAPALLE,17.964960,83.013390,AP,ANAKAPALLI
149,1668652008372,PONNAI,1668652008372,632514,KATPADI,13.126864,79.255352,TN,VELLORE
150,229720,YELAMAGARUVU,229720,531029,G MADUGULA,,,AP,ASR
151,1668863020839,KM STONE MUNDRIGI,1668863020839,583101,BALLARY,,,KA,HO
152,229731,KANNURUPALEM,229731,531026,KASIMKOTA,17.634549,82.818406,AP,ANAKAPALLI
153,1676128272864,ENDADA,1676128272864,530048,VISAKHAPATNAM URBAN,17.78199543,83.3586359,AP,VISAKHAPATNAM
154,1372153707238,UNGUTUR,1372153707238,534411,UNGUTUR,16.823700,81.422745,AP,KRISHNA
155,229729,G BHEEMAVARAM,229729,531031,KASIMKOTA,17.668615,82.964138,AP,ANAKAPALLI
156,229735,CHERUKUR,229735,515124,RODDAM,13.99794,77.41896,AP,SRI SATHYA SAI
157,1435235199625,SEETHARAMPURAM,15881,521110,NUZVID,16.6776100,80.9511090,AP,ELURU
158,1593339951724,KHANDAVILLI,1593339951724,534330,PERAVALI,16.7249,81.77158,AP,EAST GODAVARI
159,361,ALURU,361,518395,ALUR,15.399404,77.223255,AP,KURNOOL
160,229743,KADIRIDEVARAPALLE,229743,515133,KOTHACHERUVU,14.21148,77.7023,AP,SRI SATHYA SAI
161,229742,K.LOCHARLA,229742,515133,KOTHACHERUVU,14.167766,77.733422,AP,SRI SATHYA SAI
162,1668615700939,KARIDIKONDA,1668615700939,518465,DEVANAKONDA,15.5795533,77.5779183,AP,KURNOOL
163,1678080259476,MALAYANUR-T,1678080259476,515766,KUNDURPI,14.258826,76.989250,AP,ANANTAPURAMU
164,229744,KOTHADEVARAPALLI,229744,515133,KOTHACHERUVU,14.2069350,77.7053160,AP,SRI SATHYA SAI
165,229748,TALAMARLA,229748,515133,KOTHACHERUVU,14.2142490,77.7247770,AP,SRI SATHYA SAI
166,229759,MARALA,229759,515154,BUKKAPATNAM,14.282763,77.964796,AP,SRI SATHYA SAI
167,381,AMALAPURAM,381,533201,AMALAPURAM,16.579884,81.998029,AP,KONASEEMA
168,229763,NELAKOTA,229763,515159,DHARMAVARAM,14.3320560,77.8480520,AP,SRI SATHYA SAI
169,391,AMARAPURAM,391,515281,AMARAPURAM,14.1280082,76.9786867,AP,SRI SATHYA SAI
170,1466166779531,THURIMELLA,1466166779531,523372,CUMBUM,15.522867,78.986237,AP,PRAKASAM
171,1669376274072,SRIHARIPURM,1669376274072,517586,VIJAYAPURAM,13.2309727,79.7688212,AP,CHITTOOR
172,401,AMARAVATHI,401,522020,AMARAVATI,16.56961,80.35854,AP,PALNADU
173,1669019212123,K M STONE,1669019212123,515842,ANANTAPUR,15.6100720,79.0539740,AP,ANANTAPURAMU
174,229781,MALLAPALLE,229781,515231,GORANTLA,13.9723,77.736754,AP,SRI SATHYA SAI
175,229787,KRISHANAMAREDDI PALLI,229787,515001,ANANTAPUR,14.592431,77.663859,AP,ANANTAPURAMU
176,1668613554434,DHANAPURAM,1668613554434,518301,ADONI,15.56322,77.26191,AP,KURNOOL
177,411,AMBAJIPET,411,533214,AMBAJIPETA,16.595842,81.946599,AP,KONASEEMA
178,229784,MUNNALURU XRD MUNNALURU ,229784,521456,KANCHIKACHERLA,16.630565,80.343280,AP,NTR
179,229790,BUKKACHERLA,229790,515001,RAPTADU,14.589111,77.551371,AP,ANANTAPURAMU
180,1669008939145,PANJAM X-ROAD,1669008939145,524132,VENKATAGIRI,13.932390,79.657010,AP,TIRUPATHI
181,1594001449266,RAMALLAKOTA,1594001449266,518217,KURNOOL,15.5708267,78.0010550,AP,KURNOOL
182,1668615045395,KOTHIRALLA,1668615045395,518380,PATTIKONDA,15.417510,77.497000,AP,KURNOOL
183,229793,GUVVALAGONDIPALLI,229793,515101,CHENNEKOTHAPALLE,14.2391,77.51666,AP,SRI SATHYA SAI
184,229792,SYNDICATENAGAR,229792,515004,ANANTAPUR,14.6980614,77.5584346,AP,ANANTAPURAMU
185,229799,CHAKARLAPALLI,229799,515122,SOMANDEPALLI,13.995225,77.581982,AP,SRI SATHYA SAI
186,421,AMBAVARAM,421,523112,CHANDRASEKHARA PURAM,15.123206,79.172456,AP,PRAKASAM
187,229798,BRAMANAPALLI,229798,515122,SOMANDEPALLI,13.966072,77.573144,AP,SRI SATHYA SAI
188,229797,BRAHMANAPALLE,229797,515122,SOMANDEPALLI,13.966530,77.573290,AP,SRI SATHYA SAI
189,1668476926171,BATHULAVALLAM,1668476926171,524124,TADA,13.59004893,80.00396112,AP,TIRUPATHI
190,229804,PATHARLAPALLI,229804,515123,RODDAM,14.091242,77.478632,AP,SRI SATHYA SAI
191,1676130795802,EM PALEM ROAD ,1676130795802,530016,GAJUWAKA,17.688920,83.113410,AP,VISAKHAPATNAM
192,1669105213019,M.D.OFFICE RODDAM,1669105213019,515123,RODDAM,14.09379,77.41612,AP,SRI SATHYA SAI
193,229815,HIRETHURPI,229815,515305,GUDIBANDA,14.0107382,77.1149494,AP,SRI SATHYA SAI
194,1668664116241,KMSTONE,1668664116241,518123,KOLIMIGUNDLA,15.8561560,78.2868170,AP,NANDYAL
195,229812,SUNKIREDDYPALLY,229812,515303,MADAKASIRA,13.850675,77.327276,AP,SRI SATHYA SAI
196,229819,AGALI,229819,515311,AGALI,13.7852180,77.0540860,AP,SRI SATHYA SAI
197,229818,SANKARAGALLU,229818,515305,GUDIBANDA,13.996102,77.222264,AP,SRI SATHYA SAI
198,229816,KUMBARANAGEHALLI,229816,515305,GUDIBANDA,14.01595,77.0953,AP,SRI SATHYA SAI
199,451,AMEERPET-METRO PILLER NO.1077-1078,5231,500016,HYDERABAD,17.431760,78.447569,TS,HYDERABAD
200,229831,PILLIGUNDLU,229831,515321,ROLLA,13.780149,77.1615607,AP,SRI SATHYA SAI
201,229837,CHILAMATHUR,229837,515341,CHILAMATHUR,13.839393,77.703932,AP,SRI SATHYA SAI
202,1691652087316,NARSAPUR_N,1691652087316,534275,NARASAPURAM,16.43298,81.69662,AP,WEST GODAVARI
203,229843,NAGASAMUDRAM X,229843,515401,GOOTY,15.11307,77.6028,AP,ANANTAPURAMU
204,229840,VEERAPURAM,229840,515341,CHILAMATHUR,13.759038,77.714781,AP,SRI SATHYA SAI
205,229846,DIMMAGUDI,229846,515405,PEDDAVADUGUR,14.975766,77.692198,AP,ANANTAPURAMU
206,229845,AVULAMPALLE,229845,515405,PEDDAVADUGUR,15.046242,77.663851,AP,ANANTAPURAMU
207,229844,GOOTYRS,229844,515402,GOOTY,15.143110,77.623939,AP,ANANTAPURAMU
208,229851,MIDUTHURU,229851,515405,PEDDAVADUGUR,15.0183949,77.6196544,AP,ANANTAPURAMU
209,1669612174588,STALL GIRLS HIGH SCHOOL,1669612174588,522004,GUNTUR,16.29476,80.43996,AP,GUNTUR
210,229848,KADADARAGUTTAPALLI,229848,515405,PEDDAVADUGUR,15.068955,77.765570,AP,ANANTAPURAMU
211,229858,N.CHIKKEPALLI,229858,515408,YADIKI,15.039905,77.925083,AP,ANANTAPURAMU
212,229857,KUMMETHA,229857,515408,PEDDAPAPPUR,14.971599,77.885076,AP,ANANTAPURAMU
213,229863,CHALAVEMULA,229863,515414,PUTLUR,14.748619,77.963491,AP,ANANTAPURAMU
214,229861,VENKATAMPALLE,229861,515408,TADIPATRI,15.018694,77.976679,AP,ANANTAPURAMU
215,229865,KONDUGARIKUNTA,229865,515414,PUTLUR,14.703311,77.952579,AP,ANANTAPURAMU
216,229869,BUGGA AND LNTGATE,229869,515415,TADIPATRI,15.013544,78.013792,AP,ANANTAPURAMU
217,229874,NARASAPURAM,229874,515425,NARPALA,14.24985,77.7815,AP,ANANTAPURAMU
218,229879,PEDDAPETA,229879,515408,YADIKI,15.0533610,77.838106,AP,ANANTAPURAMU
219,229876,SINGANAMALA,229876,515435,SINGANAMALA,14.8004980,77.7170580,AP,ANANTAPURAMU
220,229882,KRISHNAPURAM,229882,515465,YELLANUR,14.675643,78.089348,AP,ANANTAPURAMU
221,1676131975482,TOWN KOTH RAOD,1676131975482,530001,VISAKHAPATNAM RURAL,16.8132,80.07899,AP,VISAKHAPATNAM
222,229886,BASAMVARIPALLI,229886,515501,NALLAMADA,14.138853,77.965376,AP,SRI SATHYA SAI
223,511,ANAKAPALLI,1429657313119,531001,ANAKAPALLI,17.686173,83.002027,AP,ANAKAPALLI
224,229891,MEESALAPALLI,229891,515501,NALLAMADA,14.2084330,78.0518690,AP,SRI SATHYA SAI
225,1678959520334,GUMPARLAPADU_XRD,1678959520334,524234,KALIGIRI,14.759711,79.71526,AP,SPS NELLORE
226,229890,KOTTALA,229890,515501,NALLAMADA,14.238099,77.996378,AP,SRI SATHYA SAI
227,229889,KALASAMUDRAM,229889,515501,KADIRI,14.2053700,78.1115470,AP,SRI SATHYA SAI
228,229895,PATNAM,229895,515501,KADIRI,14.2329803,78.0944241,AP,SRI SATHYA SAI
229,229894,NALLASINGAIAHGARIPALLI,229894,515501,NALLAMADA,14.143546,77.991321,AP,SRI SATHYA SAI
230,229893,N.S.G.PALLI,229893,515501,NALLAMADA,14.165278,77.995696,AP,SRI SATHYA SAI
231,1593531811487,NADAKUDURU,1593531811487,533016,KARAPA,16.91478,82.20347,AP,KAKINADA
232,521,ANANDBAGH-MALKAJGIRI,521,500056,MALKAJGIRI,17.45822,78.53665,TS,MEDCHAL
233,229898,REDDICHERUVUKATTA,229898,515231,GORANTLA,13.9694133,77.8339283,AP,SRI SATHYA SAI
234,1620785192225,THOTALA CHERUVU PALLI,1620785192225,524236,VARIKUNTAPADU,14.950520,79.386710,AP,SPS NELLORE
235,1669805984676,CHOWTKUR 49 BANNUR,1669805984676,518405,MIDTHUR,15.73193,78.22386,AP,NANDYAL
236,229904,AGRAHARAM,229904,515321,ROLLA,13.843042,77.101028,AP,SRI SATHYA SAI
237,229918,KACHIKUNTA,229918,515281,AMARAPURAM,14.0771040,76.9940320,AP,SRI SATHYA SAI
238,1668689823281,K M STONE AMBAKAPALLI,1668689823281,516390,LINGALA,,,AP,YSR KADAPA
239,229921,KASIKUNTA,229921,515281,AMARAPURAM,14.077104,76.994032,AP,SRI SATHYA SAI
240,229927,PELUBANDA,229927,515286,AMARAPURAM,14.0451700,77.0081280,AP,SRI SATHYA SAI
241,551,ANANTAPUR,551,515001,ANANTAPUR,14.68572,77.60091,AP,ANANTAPURAMU
242,229931,NEELAKANTA PURAM,229931,515291,MADAKASIRA,13.8863846,77.2030245,AP,SRI SATHYA SAI
243,229933,BHAKTARPALLI,229933,515301,MADAKASIRA,13.879572,77.299602,AP,SRI SATHYA SAI
244,561,ANANTHAGIRI -ARAKU,561,535145,ANANTHAGIRI,18.2375293,83.009402,AP,ASR
245,1691068610618,KONDAPALLI,1691068610618,532222,VAJRAPUKOTHURU,18.785595,84.499552,AP,SRIKAKULAM
246,229947,KAMATHAMPALLE,229947,515521,GANDLAPENTA,14.1062728,78.2072491,AP,SRI SATHYA SAI
247,1668936423392,IRANBANDA ACENTER,1668936423392,518463,GONEGANDLA,15.65350,77.60363,AP,KURNOOL
248,229944,GOWDACHERVUPALLI,229944,515521,GANDLAPENTA,14.0473180,78.3113110,AP,SRI SATHYA SAI
249,571,ANANTHAPALLY,571,534111,NALLAJERLA,16.97593,81.4453,AP,EAST GODAVARI
250,1425477052026,MODH,1425477052026,,,,,MH,
251,1686982280268,MILESTONE MTM,1686982280268,521001,MACHILIPATNAM,,,AP,KRISHNA
252,581,ANANTHAVARAM,581,522410,THULLUR,16.511968,80.433180,AP,GUNTUR
253,229958,PEDABALLIKOTHAPALLE,229958,515521,NAMBULIPULIKUNTA,14.0285380,78.3962110,AP,SRI SATHYA SAI
254,591,ANAPARTHI,591,533342,ANAPARTHI,16.9325616,81.9567666,AP,EAST GODAVARI
255,1447740413700,MANYASEEMA,1447740413700,533295,MAREDUMILLI,17.595747,81.718514,AP,ASR
256,601,ANATHAVARAM,601,533201,MUMMIDIVARAM,16.605627,82.056115,AP,KONASEEMA
257,229977,AMADAGUR,229977,515556,AMADAGUR,13.8881440,78.0224820,AP,SRI SATHYA SAI
258,1388062895578,ARAKU PACKAGE,1388062895578,,,,,AP,HO
259,229994,CHERLOPALLI,229994,515561,OBULADEVARACHERUVU,14.2282550,79.8720900,AP,SRI SATHYA SAI
